chatId,authorName,avatar,content,attachments,embeds,date,referenceMessage,referenceMessageDate,referenceMessageAuthor
1483222490380767282,clamper.,https://cdn.discordapp.com/avatars/163616899404529664/8dcb63fa31e5167c80ec8ee71fdf0d98.png,Same here,,,2026/03/16 14:56,,,
1483226595950067873,frostmnh,https://cdn.discordapp.com/avatars/441567775182553092/de6f787d36eb0063dc49bc7620513605.png,"I also timed out!

amd_202602 git:(main) ✗ popcorn submit --gpu MI355X --leaderboard amd-mxfp4-mm --mode benchmark ./mxfp4-mm/submission.py
wait...
Submission error: Server processing error: An unexpected error occurred: TimeoutError | Raw Error: Workflow 23167859414 cancelled - exceeded 12 minute timeout",,,2026/03/16 15:12,,,
1483230779277578321,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,"Yes, this is because of queue, we're missing some nodes, @Mark Saroufim is looking at it",,,2026/03/16 15:29,,,
1483247591901761566,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,"should be fixed now, issue was some zombie jobs clogging up the queue, not sure why yet but mitigation was easy so will monitor",,,2026/03/16 16:36,,,
1483252218206359622,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,Jobs looking green ✅,,,2026/03/16 16:54,,,
1483254022558322738,frostmnh,https://cdn.discordapp.com/avatars/441567775182553092/de6f787d36eb0063dc49bc7620513605.png,"Hi, I have a question: what is the current status of 571837?

As far as I know, any optimization method is acceptable (as long as it doesn't directly read or modify cheat codes), so I'm testing other methods. I saw you mentioned running the test channel first. I don't know how to run the test channel using popcorn-ctl, so I uploaded it directly to the test channel via the submission function at gpumode.com/leaderboard/763?tab=submission. But it's stuck?

571837    submission.py    3/17/2026, 6:49:32 AM    running N/A
---
➜  amd_202602 git:(main) ✗ popcorn submissions show 571837  
Submission #571837
============================================================
Leaderboard:    amd-mxfp4-mm (id: 763)
File:           submission.py
User ID:        xxx
Submitted:      2026-03-16T22:49:32.114417Z
Status:         pending

Code:
------------------------------------------------------------",,,2026/03/16 17:01,,,
1483265083185299617,samxuality,https://cdn.discordapp.com/avatars/515025350271565825/2620d0628a162135f0cd38d39e15e117.png,Thanks so much for the bugfixes @Sinatras @Mark Saroufim!,,,2026/03/16 17:45,,,
1483288033183666328,bill_97933,https://cdn.discordapp.com/avatars/1346998599199883345/null.png,"I met a performance gap between 'benchmark' and 'leaderboard' at gemm kernel, the time used at 'leaderboard' is almost using the max time🐌 at 'benchmark' mode. did anyone also meet this issue?",,,2026/03/16 19:17,,,
1483289622191673394,gripingberry,https://cdn.discordapp.com/avatars/294132885127168011/2cc554e9b2450785c05a177a5b099aa8.png,Is the profiler supposed to download files or give a rocm compute output? I don't get either when running it,,,2026/03/16 19:23,,,
1483290250779426898,bill_97933,https://cdn.discordapp.com/avatars/1346998599199883345/null.png,"a previous chat mentioned leaderboard will run in 2 gpus, which may lead to some overhead at communication. is it designed to be working like this all the time?",,,2026/03/16 19:25,"I met a performance gap between 'benchmark' and 'leaderboard' at gemm kernel, the time used at 'leaderboard' is almost using the max time🐌 at 'benchmark' mode. did anyone also meet this issue?",2026-03-17T02:17:05.270000+00:00,bill_97933
1483291140093513768,danielhuang_12953,https://cdn.discordapp.com/avatars/1354693822055055441/7ce6623822e6444ea5118e637d85935d.png,"pls note again this cache mechanism is obviously illegal, which only add our workloads",https://cdn.discordapp.com/attachments/1359640791525490768/1483291139800039536/image.png?ex=69c3f145&is=69c29fc5&hm=e898b722f3ad291912d430aeb6330e62239a8d83583c170f9f0134c5ae386dad&,,2026/03/16 19:29,,,
1483292261012996217,bill_97933,https://cdn.discordapp.com/avatars/1346998599199883345/null.png,the extra time is almost 4us,,,2026/03/16 19:33,"a previous chat mentioned leaderboard will run in 2 gpus, which may lead to some overhead at communication. is it designed to be working like this all the time?",2026-03-17T02:25:53.986000+00:00,bill_97933
1483299985125806292,danielhuang_12953,https://cdn.discordapp.com/avatars/1354693822055055441/7ce6623822e6444ea5118e637d85935d.png,"given that this kind of case is hard to eliminate, so I suggest you guys forget leaderboard temporarily, just focus and submit, we'll definitely check one-by-one to give a fair result",,,2026/03/16 20:04,"pls note again this cache mechanism is obviously illegal, which only add our workloads",2026-03-17T02:29:26.015000+00:00,danielhuang_12953
1483302806021472329,gripingberry,https://cdn.discordapp.com/avatars/294132885127168011/2cc554e9b2450785c05a177a5b099aa8.png,Okay I was able to find the profiler output... Has anyone had success getting it to show in rocm compute viewer? Seems to be missing some files,,,2026/03/16 20:15,Is the profiler supposed to download files or give a rocm compute output? I don't get either when running it,2026-03-17T02:23:24.119000+00:00,gripingberry
1483302952641757420,artemisrsch,https://cdn.discordapp.com/avatars/1248199055415443490/23ebe017b757bc851b7836e68fdb5eac.png,This bad boy got an exotic exploit score of ~13μs on amd-mixed-mla,https://cdn.discordapp.com/attachments/1359640791525490768/1483302952331509842/image.png?ex=69c3fc46&is=69c2aac6&hm=89828648013698415633f2fc0c8cf536529ef81ac0e57a8a9960ad8282957107&,,2026/03/16 20:16,,,
1483316009946583185,artemisrsch,https://cdn.discordapp.com/avatars/1248199055415443490/23ebe017b757bc851b7836e68fdb5eac.png,If anyone didn't know - you can delete your exploit submissions with CLI. Let's keep leaderboard tidy with community effort!,,,2026/03/16 21:08,,,
1483321949978361959,craenius,https://cdn.discordapp.com/avatars/669837976112726016/null.png,is there a way to get access to MI355X via amd-cloud? digitalocean seem to only give access to MI300X,,,2026/03/16 21:31,,,
1483325937398452327,guohaozhang,https://cdn.discordapp.com/avatars/428823458747777034/1df851e85d237ec6bafbb114b6eef76b.png,"no, but you can use popcorn-cli with flag “—mode test” for quick checking",,,2026/03/16 21:47,is there a way to get access to MI355X via amd-cloud? digitalocean seem to only give access to MI300X,2026-03-17T04:31:51.664000+00:00,craenius
1483334539291000852,guohaozhang,https://cdn.discordapp.com/avatars/428823458747777034/1df851e85d237ec6bafbb114b6eef76b.png,"hi mark, the problem still happens😂 , now spending more time for submitting (after 30s then timeout) @Mark Saroufim",,,2026/03/16 22:21,"should be fixed now, issue was some zombie jobs clogging up the queue, not sure why yet but mitigation was easy so will monitor",2026-03-16T23:36:23.317000+00:00,marksaroufim
1483335711989043221,guohaozhang,https://cdn.discordapp.com/avatars/428823458747777034/1df851e85d237ec6bafbb114b6eef76b.png,same for both submit API and list API,https://cdn.discordapp.com/attachments/1359640791525490768/1483335711561093160/image.png?ex=69c41ac8&is=69c2c948&hm=66db30ed9be1494f01dbadd3dad62222c90ea4e22fc324c31ca7f0f70e929aae&,,2026/03/16 22:26,,,
1483348462647902221,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,There’s just a huge surge of jobs. Not the same issue as before,,,2026/03/16 23:17,,,
1483350790105206846,danielhuang_12953,https://cdn.discordapp.com/avatars/1354693822055055441/7ce6623822e6444ea5118e637d85935d.png,"hi everyone who is John Hahn on the leaderboard? pls DM me, thanks",,,2026/03/16 23:26,,,
1483356947183964272,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,"hi folks we are extending the submission window for phase 1: April 6, 2026, 11:59PM PST",,,2026/03/16 23:50,,,
1483367868375629845,sss022414,https://cdn.discordapp.com/avatars/1414793682401366081/42b1e6e764243d9c5a9d83c32bf874a2.png,"Submission error: error sending request for url (https://site--bot--dxfjds728w5v.code.run/amd-mixed-mla/MI355X/test)
Is there a problem with the test machine?",,,2026/03/17 00:34,,,
1483370231480062043,frostmnh,https://cdn.discordapp.com/avatars/441567775182553092/de6f787d36eb0063dc49bc7620513605.png,"Here's what I can currently use:
 ➜  amd_202602 git:(main) ✗popcorn submit --gpu MI355X --leaderboard amd-mxfp4-mm --mode test ./mxfp4-mm/submission.py 
Try it a few more times.
But I just had the same problem (maybe 20 minutes ago?), but only once.",,,2026/03/17 00:43,"Submission error: error sending request for url (https://site--bot--dxfjds728w5v.code.run/amd-mixed-mla/MI355X/test)
Is there a problem with the test machine?",2026-03-17T07:34:19.463000+00:00,sss022414
1483370905563435088,sss022414,https://cdn.discordapp.com/avatars/1414793682401366081/42b1e6e764243d9c5a9d83c32bf874a2.png,The command is the same as yours,,,2026/03/17 00:46,"Here's what I can currently use:
 ➜  amd_202602 git:(main) ✗popcorn submit --gpu MI355X --leaderboard amd-mxfp4-mm --mode test ./mxfp4-mm/submission.py 
Try it a few more times.
But I just had the same problem (maybe 20 minutes ago?), but only once.",2026-03-17T07:43:42.871000+00:00,frostmnh
1483371088250667038,sss022414,https://cdn.discordapp.com/avatars/1414793682401366081/42b1e6e764243d9c5a9d83c32bf874a2.png,"Haha, things are back to normal now.",,,2026/03/17 00:47,,,
1483371417071390801,sss022414,https://cdn.discordapp.com/avatars/1414793682401366081/42b1e6e764243d9c5a9d83c32bf874a2.png,And is there a way to close the view on the left?（popcorn cli）,https://cdn.discordapp.com/attachments/1359640791525490768/1483371416815669370/image.png?ex=69c43c09&is=69c2ea89&hm=7ffc96685049fb65c5ea168c8c0c88b51d7dc085fa8af5e5ba910e4740cf4067&,,2026/03/17 00:48,,,
1483371786992357467,frostmnh,https://cdn.discordapp.com/avatars/441567775182553092/de6f787d36eb0063dc49bc7620513605.png,I don't know right now; I might need to find some time to look at the code and see what it does.,,,2026/03/17 00:49,And is there a way to close the view on the left?（popcorn cli）,2026-03-17T07:48:25.538000+00:00,sss022414
1483372459397873695,leaatimberini,https://cdn.discordapp.com/avatars/1260680603486126081/0ddfea589269b0c746f39f343587bba9.png,use --no-tui,,,2026/03/17 00:52,And is there a way to close the view on the left?（popcorn cli）,2026-03-17T07:48:25.538000+00:00,sss022414
1483372629350944828,frostmnh,https://cdn.discordapp.com/avatars/441567775182553092/de6f787d36eb0063dc49bc7620513605.png,"I'm not sure how this will turn out, since it hasn't been fully run yet.:
submit --no-tui 

(venv) ➜  amd_202602 git:(main) ✗ popcorn submit --no-tui --gpu MI355X --leaderboard amd-mxfp4-mm --mode test ./mxfp4-mm/submission.py
Submitting to leaderboard: amd-mxfp4-mm
GPU: MI355X
Mode: test
File: ./mxfp4-mm/submission.py

Waiting for results...
{""status"": ""processing"", ""elapsed_time"": 0.0}
...",,,2026/03/17 00:53,And is there a way to close the view on the left?（popcorn cli）,2026-03-17T07:48:25.538000+00:00,sss022414
1483373096781086820,sss022414,https://cdn.discordapp.com/avatars/1414793682401366081/42b1e6e764243d9c5a9d83c32bf874a2.png,thank you,,,2026/03/17 00:55,,,
1483392213202243585,guohaozhang,https://cdn.discordapp.com/avatars/428823458747777034/1df851e85d237ec6bafbb114b6eef76b.png,"off topic, the designers of popcron-cli must have considered how to make the agent easy to integrate, which is why they provided the --no-tui option.",,,2026/03/17 02:11,,,
1483421231859503268,vyomakesh,https://cdn.discordapp.com/avatars/573560935487111169/2433a518aef69a845e178597f6edca86.png,"hey so use of cross-call B-side caches keyed by tensor identity, including data_ptr() is also considered as illegal? `cache key explicitly includes int(tensor.data_ptr())` like reuse prior computed intermediates across calls based on pointer/shape/stride identity ??",,,2026/03/17 04:06,,,
1483421327275724911,vyomakesh,https://cdn.discordapp.com/avatars/573560935487111169/2433a518aef69a845e178597f6edca86.png,cuz in this we use `int(tensor.data_ptr()) `,,,2026/03/17 04:06,"```
verdict: clean
confidence: 0.77
exploit_family: NONE```",2026-03-16T17:48:16.005000+00:00,devl6
1483439210169106585,jaefosho,https://cdn.discordapp.com/avatars/192381685126529025/null.png,Good look,,,2026/03/17 05:17,use --no-tui,2026-03-17T07:52:34.048000+00:00,leaatimberini
1483445700699357194,jaefosho,https://cdn.discordapp.com/avatars/192381685126529025/null.png,"I never thought about that, good point.",,,2026/03/17 05:43,"off topic, the designers of popcron-cli must have considered how to make the agent easy to integrate, which is why they provided the --no-tui option.",2026-03-17T09:11:03.722000+00:00,guohaozhang
1483471764804866068,divc13,https://cdn.discordapp.com/avatars/1479806814731239445/null.png,Something wrong with the submission queue?,,,2026/03/17 07:27,,,
1483473345747091517,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,"It seems that the server is down. popcorn-cli doesn't work and the front end submission returns this:

`[ERROR] Server error: <html> <head> <title>Internal Server Error</title> </head> <body> <h1><p>Internal Server Error</p></h1> </body> </html>`",,,2026/03/17 07:33,,,
1483478755526840412,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,Jobs still queuing but the load is crazy,,,2026/03/17 07:54,,,
1483482418148282522,guohaozhang,https://cdn.discordapp.com/avatars/428823458747777034/1df851e85d237ec6bafbb114b6eef76b.png,"Hello folks, we could add a **local pre-compile check script for HIP code** before submission (if you are using a coding agent to submit), which would help improve service stability.",,,2026/03/17 08:09,,,
1483482829630341262,vyomakesh,https://cdn.discordapp.com/avatars/573560935487111169/2433a518aef69a845e178597f6edca86.png,its coming,,,2026/03/17 08:11,shipping the kguard + kernelbot integration soon,2026-03-16T21:10:16.599000+00:00,devl6
1483482886903566520,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,Could something like rate limiting be implemented? It's getting really frustrating to work on this as a human,,,2026/03/17 08:11,,,
1483483061361315880,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"Even in the best conditions it takes 1+min to test anything, and now you can't even run jobs because agents are spamming",,,2026/03/17 08:12,,,
1483484656384082113,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,It's annoying for non-humans too.,,,2026/03/17 08:18,Could something like rate limiting be implemented? It's getting really frustrating to work on this as a human,2026-03-17T15:11:22.017000+00:00,rikikooo
1483485192491499622,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,"Also, as a human, spamming seems rational:
1. It makes sense to micro-tune around basins.
2. Variance is too large, so the current leaderboard rewards resubmitting the code.",,,2026/03/17 08:20,,,
1483485609979941046,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"When you ""spam"" as a human you might submit 10 requests at once, maybe 20. Hardly enough to bring the queue down to its knees",,,2026/03/17 08:22,"Also, as a human, spamming seems rational:
1. It makes sense to micro-tune around basins.
2. Variance is too large, so the current leaderboard rewards resubmitting the code.",2026-03-17T15:20:31.712000+00:00,josusanmartin
1483485943368384735,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,The organizers were complaining about the quality of the submissions and how they expected better results. I hope they realize the current strategy of letting agent swarms spam the runners is actively deterring actual kernel hackers.,,,2026/03/17 08:23,,,
1483486060418961448,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"Also, the second phase is supposed to be you working with AMD engineers -- do they realize they signed up to work with claude?",,,2026/03/17 08:23,,,
1483486552272408791,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,">do they realize they signed up to work with claude?

This is the new paradigm. If AMD engineers are not already working with LLMs, they are cooked.",,,2026/03/17 08:25,,,
1483487192859803852,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,There is a reason why Jensen says these things https://x.com/josusanmartin/status/2033919950235070742,,,2026/03/17 08:28,,,
1483487215085424814,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,,https://cdn.discordapp.com/attachments/1359640791525490768/1483487215077298326/HDnvaoWWYAAbjSH.png?ex=69c3ff21&is=69c2ada1&hm=1e8ac377ad78f24debc7b8d2c570586011888b8a5933c4ac1fb4aa10ef03b3d4&,,2026/03/17 08:28,,,
1483487739100790915,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,"Of course I haven't. That's my point, the whole world is upside down.",,,2026/03/17 08:30,,,
1483487946098082024,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,"I don't even know what the kernel does, and here I am. This is absurd.",https://cdn.discordapp.com/attachments/1359640791525490768/1483487945720860903/image.png?ex=69c3ffd0&is=69c2ae50&hm=7031f91a2b419d5688f9d998898169b8f7ac2c800cdf62aed767317fdbf917a1&,,2026/03/17 08:31,,,
1483488095641931889,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,"I'm having a lot of fun though, and learning a lot.",,,2026/03/17 08:32,,,
1483488255931584744,vyomakesh,https://cdn.discordapp.com/avatars/573560935487111169/2433a518aef69a845e178597f6edca86.png,wait how's the UI 100x better?,,,2026/03/17 08:32,"I don't even know what the kernel does, and here I am. This is absurd.",2026-03-17T15:31:28.223000+00:00,josusanmartin
1483488311820554404,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,"Here is another fun challenge. The top positions, at least James and Corsix are top-notch kernel engineers. https://vliw-challenge.fly.dev/

But my score is quite decent.",https://cdn.discordapp.com/attachments/1359640791525490768/1483488311812296794/image.png?ex=69c40027&is=69c2aea7&hm=83aaaba3968c2c60ec3c779bb245d016e2f05e098f7e7bc721ef85d4e827a554&,,2026/03/17 08:32,,,
1483488437150421135,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,Credit to @ooousay https://leaderboard.ooousay.com/,,,2026/03/17 08:33,wait how's the UI 100x better?,2026-03-17T15:32:42.093000+00:00,vyomakesh
1483488600547918008,josusanmartin,https://cdn.discordapp.com/avatars/270387034219216907/d5fe17f0b5e8736e3a7ad9a1c6591373.png,Challenges based on https://github.com/anthropics/original_performance_takehome,https://cdn.discordapp.com/attachments/1359640791525490768/1483488600627613766/image.png?ex=69c4006c&is=69c2aeec&hm=395dc3e23d6e0eb16b77713015052bccc2be9e6fb66872986d67b101c9b90928&,,2026/03/17 08:34,"Here is another fun challenge. The top positions, at least James and Corsix are top-notch kernel engineers. https://vliw-challenge.fly.dev/

But my score is quite decent.",2026-03-17T15:32:55.418000+00:00,josusanmartin
1483489066141089922,vyomakesh,https://cdn.discordapp.com/avatars/573560935487111169/2433a518aef69a845e178597f6edca86.png,thanking @ooousay for it 💚,,,2026/03/17 08:35,,,
1483489154409955460,ooousay,https://cdn.discordapp.com/avatars/348585670329237505/a2bd8ec0273bb549ffa61342bbb2b9d9.png,Why are you being rude? The organizers specifically implemented popcorn-cli with agents in mind.,,,2026/03/17 08:36,,,
1483489341555736689,guohaozhang,https://cdn.discordapp.com/avatars/428823458747777034/1df851e85d237ec6bafbb114b6eef76b.png,"I think the fundamental problem is that there aren't enough MI355X machines available for each participant. This **makes it difficult for participants to debug locally**, and simple bugs are only discovered during cloud execution, leading to **unnecessary cloud queue backlogs** and consequently service instability.",,,2026/03/17 08:37,,,
1483498620971122769,vyomakesh,https://cdn.discordapp.com/avatars/573560935487111169/2433a518aef69a845e178597f6edca86.png,is the cluster/API submission in hang? cuz I don't see my submissons on the dashboard but see them locally,,,2026/03/17 09:13,Jobs still queuing but the load is crazy,2026-03-17T14:54:57.020000+00:00,marksaroufim
1483499186182684682,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"I removed that comment, it was unnecessarily rude",,,2026/03/17 09:16,Why are you being rude? The organizers specifically implemented popcorn-cli with agents in mind.,2026-03-17T15:36:16.307000+00:00,ooousay
1483499411630723102,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"I'm just frustrated because the dev exp is already uncomfortable enough as is, with not having direct access to the machines",,,2026/03/17 09:17,,,
1483499556997038192,rikikooo,https://cdn.discordapp.com/avatars/174575676442148866/c32bb8835c18ab53726e1de80ba68694.png,"And this is a zero sum game -- if one person is spamming workloads, everyone else is at a disadvantage",,,2026/03/17 09:17,,,
1483509417583579266,frostmnh,https://cdn.discordapp.com/avatars/441567775182553092/de6f787d36eb0063dc49bc7620513605.png,"I feel you. Local testing is impossible due to Vega 64 / ROCm issues — it’s basically a black box > I’m stuck guessing how the MI355X works by bouncing logic off Gemini and pushing to the cloud.

Most of the time I just get 500s or random errors. Not trying to spam, just doing trial and error to learn the syntax and stay within the ""no cheating"" rules.

PS:I usually only run tests; if it runs successfully, I'll test the benchmark to see the speed.",,,2026/03/17 09:56,,,
1483514050263650456,bill_97933,https://cdn.discordapp.com/avatars/1346998599199883345/null.png,I met a performance gap between 'benchmark' and 'leaderboard' at gemm kernel. the time cost at 'leaderboard' almost cost the max time🐌 at 'benchmark' mode. did anyone also meet this issue?,,,2026/03/17 10:15,,,
1483514263669702718,bill_97933,https://cdn.discordapp.com/avatars/1346998599199883345/null.png,or do they match very well in your cases?,,,2026/03/17 10:16,,,
1483533515776856327,arseniivanov,https://cdn.discordapp.com/avatars/772751219411517461/b2240e25c51a8bb8984cb7cfd396c073.png,"I have the same, about 0.4-0.7us difference between benchmark and leaderboard kernels. It could be skill issue from host code but would be interesting to know if anyone does not have this",,,2026/03/17 11:32,I met a performance gap between 'benchmark' and 'leaderboard' at gemm kernel. the time cost at 'leaderboard' almost cost the max time🐌 at 'benchmark' mode. did anyone also meet this issue?,2026-03-17T17:15:11.941000+00:00,bill_97933
1483533791426379836,zephyrzhao_99812,https://cdn.discordapp.com/avatars/1287258612422676484/null.png,"Greetings! Is it possible if I want to use Composable Kernels (CK) in my submission? Are CK header files available in the test env? If not, could I download it in the python script and using it for compilation?",,,2026/03/17 11:33,,,
1483534192787849236,marksaroufim,https://cdn.discordapp.com/avatars/325883680419610631/e8c7897262bec5319d2bc8ebf5eecf4c.png,"yup should be ok to download headers in test env yes, if you run into timeout issues just lmk",,,2026/03/17 11:35,,,
1483535066910031924,s1r_o,https://cdn.discordapp.com/avatars/489144435032981515/7d6910fe0d4c25d80eb92ae36da90163.png,yep on it right now,,,2026/03/17 11:38,Could something like rate limiting be implemented? It's getting really frustrating to work on this as a human,2026-03-17T15:11:22.017000+00:00,rikikooo
1483543443635568660,hargup,https://cdn.discordapp.com/avatars/817320374064250912/00508eb0c31f4b9df639be05fb22a0f2.png,"The compilation doesn't require the MI355X machine, maybe it is possible to run the compilation on cheap cloud CPU instances to reduce the load off the GPU machines?",,,2026/03/17 12:11,,,
